order_id,date,region,product,qty,price,channel,customer_id
3641,2026-06-03,North Region,Add-on Pack,1,75.23,mobile,C01548
3642,2026-06-03,North Region,Add-on Pack,2,64.54,web,C01104
3643,2026-06-03,North Region,Add-on Pack,1,67.4,mobile,C02709
3644,2026-06-03,North Region,Standard Plan,1,71.16,partner,C01538
3645,2026-06-03,North Region,Add-on Pack,1,62.34,partner,C01925
3646,2026-06-03,North Region,Standard Plan,1,72.26,mobile,C02467
3647,2026-06-03,North Region,Add-on Pack,1,76.38,web,C02558
3648,2026-06-03,North Region,Add-on Pack,1,87.12,web,C00265
3649,2026-06-03,North Region,Standard Plan,1,68.48,web,C01605
3650,2026-06-03,North Region,Pro Plan,1,83.91,partner,C02168
3651,2026-06-03,North Region,Add-on Pack,1,61.34,partner,C00727
3652,2026-06-03,North Region,Add-on Pack,2,87.0,web,C02113
3653,2026-06-03,North Region,Standard Plan,1,71.48,partner,C02654
3654,2026-06-03,North Region,Standard Plan,1,72.07,web,C02757
3655,2026-06-03,North Region,Standard Plan,2,65.05,partner,C02777
3656,2026-06-03,North Region,Pro Plan,1,80.95,mobile,C01219
3657,2026-06-04,North Region,Standard Plan,2,67.8,partner,C00535
3658,2026-06-04,North Region,Pro Plan,2,80.85,web,C00427
3659,2026-06-04,North Region,Pro Plan,1,87.33,web,C01893
3660,2026-06-04,North Region,Standard Plan,1,83.56,partner,C01597
3661,2026-06-04,North Region,Standard Plan,1,70.85,mobile,C00174
3662,2026-06-04,North Region,Standard Plan,1,72.17,partner,C02768
3663,2026-06-04,North Region,Pro Plan,1,70.45,mobile,C00786
3664,2026-06-04,North Region,Add-on Pack,1,61.83,mobile,C01546
3665,2026-06-04,North Region,Pro Plan,1,72.38,mobile,C02102
3666,2026-06-04,North Region,Add-on Pack,1,87.31,web,C02994
3667,2026-06-04,North Region,Standard Plan,1,71.22,mobile,C01359
3668,2026-06-04,North Region,Add-on Pack,2,87.65,partner,C02856
3669,2026-06-04,North Region,Standard Plan,1,79.52,web,C01187
3670,2026-06-04,North Region,Add-on Pack,1,78.58,web,C00839
3671,2026-06-04,North Region,Standard Plan,1,66.88,web,C02156
3672,2026-06-04,North Region,Pro Plan,1,77.17,mobile,C02984
3673,2026-06-04,North Region,Standard Plan,1,83.14,web,C00388
3674,2026-06-04,North Region,Add-on Pack,2,77.52,partner,C00507
3675,2026-06-04,North Region,Add-on Pack,1,62.51,web,C02431
3676,2026-06-04,North Region,Standard Plan,1,78.36,mobile,C00888
3677,2026-06-04,North Region,Standard Plan,1,72.22,web,C00161
3678,2026-06-04,North Region,Pro Plan,1,84.45,web,C02507
3679,2026-06-04,North Region,Add-on Pack,1,74.71,mobile,C00391
3680,2026-06-04,North Region,Pro Plan,2,87.33,partner,C02951
3681,2026-06-04,North Region,Add-on Pack,1,85.46,web,C00855
3682,2026-06-04,North Region,Standard Plan,1,88.33,partner,C00438
3683,2026-06-04,North Region,Pro Plan,1,82.38,partner,C00524
3684,2026-06-04,North Region,Add-on Pack,1,75.45,web,C02820
3685,2026-06-04,North Region,Pro Plan,2,70.28,mobile,C02988
3686,2026-06-04,North Region,Pro Plan,1,83.59,partner,C01702
3687,2026-06-04,North Region,Standard Plan,1,85.2,mobile,C01507
3688,2026-06-04,North Region,Add-on Pack,1,82.74,web,C00313
3689,2026-06-04,North Region,Pro Plan,1,77.62,partner,C02619
3690,2026-06-04,North Region,Add-on Pack,1,69.0,web,C00948
3691,2026-06-04,North Region,Pro Plan,1,75.61,web,C02403
3692,2026-06-04,North Region,Standard Plan,2,81.78,web,C00699
3693,2026-06-04,North Region,Add-on Pack,1,65.49,partner,C02466
3694,2026-06-04,North Region,Add-on Pack,1,65.22,mobile,C01127
3695,2026-06-04,North Region,Pro Plan,1,70.39,web,C01046
3696,2026-06-04,North Region,Standard Plan,1,80.12,web,C02129
3697,2026-06-04,North Region,Add-on Pack,1,72.28,mobile,C02583
3698,2026-06-05,North Region,Pro Plan,2,67.66,mobile,C01784
3699,2026-06-05,North Region,Add-on Pack,1,62.46,web,C00528
3700,2026-06-05,North Region,Pro Plan,1,82.42,web,C00791
3701,2026-06-05,North Region,Standard Plan,1,75.35,mobile,C01600
3702,2026-06-05,North Region,Pro Plan,1,85.26,web,C01583
3703,2026-06-05,North Region,Standard Plan,1,79.83,mobile,C00872
3704,2026-06-05,North Region,Standard Plan,1,87.12,mobile,C01395
3705,2026-06-05,North Region,Pro Plan,2,62.62,partner,C02254
3706,2026-06-05,North Region,Standard Plan,1,73.07,mobile,C02566
3707,2026-06-05,North Region,Pro Plan,1,72.75,partner,C00864
3708,2026-06-05,North Region,Add-on Pack,1,83.81,partner,C00166
3709,2026-06-05,North Region,Standard Plan,1,67.79,partner,C01833
3710,2026-06-05,North Region,Standard Plan,1,70.52,mobile,C02733
3711,2026-06-05,North Region,Add-on Pack,1,81.24,mobile,C00189
3712,2026-06-05,North Region,Standard Plan,1,67.56,partner,C02965
3713,2026-06-05,North Region,Standard Plan,1,62.65,mobile,C02831
3714,2026-06-05,North Region,Add-on Pack,1,61.69,partner,C01509
3715,2026-06-05,North Region,Add-on Pack,1,77.0,mobile,C01171
3716,2026-06-05,North Region,Add-on Pack,1,66.14,partner,C01856
3717,2026-06-05,North Region,Pro Plan,1,77.05,mobile,C02449
3718,2026-06-05,North Region,Add-on Pack,2,76.78,partner,C02346
3719,2026-06-05,North Region,Pro Plan,1,84.85,partner,C02629
3720,2026-06-05,North Region,Add-on Pack,2,81.86,web,C02139
3721,2026-06-05,North Region,Pro Plan,1,65.15,partner,C01574
3722,2026-06-05,North Region,Add-on Pack,1,87.09,web,C01354
3723,2026-06-05,North Region,Add-on Pack,1,64.0,partner,C01269
3724,2026-06-05,North Region,Add-on Pack,1,78.03,web,C00780
3725,2026-06-05,North Region,Standard Plan,1,66.23,mobile,C00579
3726,2026-06-05,North Region,Pro Plan,1,72.19,mobile,C02549
3727,2026-06-05,North Region,Add-on Pack,2,61.82,web,C01631
3728,2026-06-05,North Region,Add-on Pack,2,64.4,web,C02630
3729,2026-06-05,North Region,Pro Plan,1,65.93,mobile,C02301
3730,2026-06-05,North Region,Add-on Pack,1,67.4,mobile,C02745
3731,2026-06-05,North Region,Add-on Pack,1,77.59,partner,C01000
3732,2026-06-05,North Region,Add-on Pack,1,64.97,mobile,C00013
3733,2026-06-05,North Region,Pro Plan,1,87.31,web,C02848
3734,2026-06-05,North Region,Add-on Pack,1,77.79,web,C02250
3735,2026-06-05,North Region,Standard Plan,1,72.25,partner,C02772
3736,2026-06-05,North Region,Standard Plan,1,73.01,web,C02256
3737,2026-06-05,North Region,Pro Plan,1,76.78,mobile,C02582
3738,2026-06-06,North Region,Standard Plan,2,61.61,mobile,C00403
3739,2026-06-06,North Region,Add-on Pack,1,83.79,web,C02165
3740,2026-06-06,North Region,Pro Plan,1,76.74,mobile,C00787
3741,2026-06-06,North Region,Pro Plan,1,72.04,web,C02407
3742,2026-06-06,North Region,Pro Plan,1,84.31,partner,C00167
3743,2026-06-06,North Region,Standard Plan,1,83.84,mobile,C00917
3744,2026-06-06,North Region,Standard Plan,2,61.38,partner,C01601
3745,2026-06-06,North Region,Pro Plan,1,62.9,web,C01586
3746,2026-06-06,North Region,Add-on Pack,1,66.7,partner,C00792
3747,2026-06-06,North Region,Add-on Pack,1,70.31,web,C00272
3748,2026-06-06,North Region,Pro Plan,1,75.56,web,C01201
3749,2026-06-06,North Region,Add-on Pack,1,77.7,web,C01857
3750,2026-06-06,North Region,Pro Plan,1,82.24,partner,C01816
3751,2026-06-06,North Region,Add-on Pack,1,72.38,web,C02990
3752,2026-06-06,North Region,Pro Plan,1,67.2,mobile,C00069
3753,2026-06-06,North Region,Pro Plan,1,73.19,mobile,C00665
3754,2026-06-06,North Region,Standard Plan,2,80.63,web,C02974
3755,2026-06-06,North Region,Pro Plan,2,81.95,partner,C00533
3756,2026-06-06,North Region,Add-on Pack,1,64.93,partner,C00378
3757,2026-06-06,North Region,Add-on Pack,2,84.93,mobile,C00196
3758,2026-06-06,North Region,Standard Plan,1,76.58,mobile,C00094
3759,2026-06-06,North Region,Pro Plan,1,86.67,web,C00800
3760,2026-06-06,North Region,Standard Plan,1,66.71,web,C00544
3761,2026-06-06,North Region,Pro Plan,1,70.93,web,C01413
3762,2026-06-06,North Region,Pro Plan,1,64.16,mobile,C00044
3763,2026-06-06,North Region,Standard Plan,1,84.31,partner,C00417
3764,2026-06-06,North Region,Standard Plan,1,77.6,mobile,C00462
3765,2026-06-06,North Region,Standard Plan,1,81.61,partner,C02743
3766,2026-06-06,North Region,Pro Plan,2,64.8,partner,C02349
3767,2026-06-06,North Region,Pro Plan,1,71.43,web,C01833
3768,2026-06-06,North Region,Standard Plan,1,85.45,mobile,C01084
3769,2026-06-06,North Region,Add-on Pack,1,62.54,partner,C01324
3770,2026-06-06,North Region,Standard Plan,2,65.03,mobile,C02091
3771,2026-06-06,North Region,Standard Plan,1,87.67,mobile,C01129
3772,2026-06-06,North Region,Pro Plan,1,88.26,mobile,C00840
3773,2026-06-06,North Region,Add-on Pack,1,68.0,mobile,C01927
3774,2026-06-06,North Region,Add-on Pack,1,64.15,mobile,C02047
3775,2026-06-06,North Region,Add-on Pack,1,75.16,web,C00058
3776,2026-06-06,North Region,Standard Plan,2,78.58,partner,C02197
3777,2026-06-06,North Region,Standard Plan,1,63.98,mobile,C02128
3778,2026-06-07,North Region,Standard Plan,1,76.77,partner,C02013
3779,2026-06-07,North Region,Add-on Pack,2,79.88,web,C01745
3780,2026-06-07,North Region,Standard Plan,1,84.99,web,C02111
3781,2026-06-07,North Region,Standard Plan,1,75.98,mobile,C00120
3782,2026-06-07,North Region,Pro Plan,2,67.43,partner,C00094
3783,2026-06-07,North Region,Pro Plan,2,82.57,mobile,C02789
3784,2026-06-07,North Region,Standard Plan,1,73.54,mobile,C02034
3785,2026-06-07,North Region,Standard Plan,1,85.69,web,C01496
3786,2026-06-07,North Region,Standard Plan,1,71.43,web,C02699
3787,2026-06-07,North Region,Standard Plan,1,66.11,mobile,C02761
3788,2026-06-07,North Region,Standard Plan,2,63.54,partner,C02702
3789,2026-06-07,North Region,Pro Plan,1,61.6,partner,C01833
3790,2026-06-07,North Region,Standard Plan,2,79.88,partner,C00616
3791,2026-06-07,North Region,Add-on Pack,1,63.18,web,C02338
3792,2026-06-07,North Region,Standard Plan,2,70.11,mobile,C02434
3793,2026-06-07,North Region,Standard Plan,1,76.36,web,C01762
3794,2026-06-07,North Region,Add-on Pack,1,77.76,partner,C00067
3795,2026-06-07,North Region,Standard Plan,1,64.65,mobile,C00139
3796,2026-06-07,North Region,Add-on Pack,1,80.02,partner,C02222
3797,2026-06-07,North Region,Pro Plan,1,87.72,partner,C01196
3798,2026-06-07,North Region,Add-on Pack,1,64.74,partner,C02498
3799,2026-06-07,North Region,Add-on Pack,1,76.26,partner,C00345
3800,2026-06-07,North Region,Pro Plan,2,70.63,web,C02848
3801,2026-06-07,North Region,Add-on Pack,1,73.21,web,C00964
3802,2026-06-07,North Region,Add-on Pack,2,72.12,mobile,C00803
3803,2026-06-07,North Region,Add-on Pack,1,82.12,web,C02522
3804,2026-06-07,North Region,Pro Plan,1,68.68,partner,C00261
3805,2026-06-07,North Region,Add-on Pack,2,78.28,mobile,C02501
3806,2026-06-07,North Region,Add-on Pack,1,74.6,partner,C02354
3807,2026-06-07,North Region,Pro Plan,1,74.96,web,C01312
3808,2026-06-07,North Region,Add-on Pack,2,76.89,partner,C00157
3809,2026-06-07,North Region,Add-on Pack,1,75.67,mobile,C02636
3810,2026-06-07,North Region,Standard Plan,1,79.76,mobile,C00213
3811,2026-06-07,North Region,Add-on Pack,1,68.53,partner,C01477
3812,2026-06-07,North Region,Pro Plan,1,71.56,partner,C01871
3813,2026-06-07,North Region,Add-on Pack,1,62.24,web,C01146
3814,2026-06-07,North Region,Add-on Pack,1,65.98,mobile,C01100
3815,2026-06-07,North Region,Pro Plan,2,66.17,mobile,C02432
3816,2026-06-07,North Region,Pro Plan,1,66.53,partner,C01205
3817,2026-06-07,North Region,Standard Plan,1,78.56,partner,C02182
3818,2026-06-07,North Region,Add-on Pack,1,76.87,mobile,C00911
3819,2026-06-07,North Region,Standard Plan,1,76.06,mobile,C01659
3820,2026-06-07,North Region,Standard Plan,1,68.29,web,C02184
3821,2026-06-08,North Region,Add-on Pack,2,88.11,web,C01407
3822,2026-06-08,North Region,Pro Plan,1,65.76,mobile,C02414
3823,2026-06-08,North Region,Standard Plan,1,84.82,mobile,C02170
3824,2026-06-08,North Region,Add-on Pack,1,82.46,web,C00916
3825,2026-06-08,North Region,Add-on Pack,2,64.09,mobile,C01499
3826,2026-06-08,North Region,Standard Plan,2,87.08,partner,C01077
3827,2026-06-08,North Region,Pro Plan,1,87.03,web,C02499
3828,2026-06-08,North Region,Pro Plan,1,81.76,mobile,C00919
3829,2026-06-08,North Region,Standard Plan,1,66.48,partner,C02099
3830,2026-06-08,North Region,Add-on Pack,1,63.23,mobile,C02454
3831,2026-06-08,North Region,Pro Plan,1,65.68,partner,C02887
3832,2026-06-08,North Region,Pro Plan,1,77.03,web,C00353
3833,2026-06-08,North Region,Pro Plan,1,66.92,web,C01333
3834,2026-06-08,North Region,Pro Plan,1,73.54,mobile,C00829
3835,2026-06-08,North Region,Standard Plan,1,67.09,mobile,C02537
3836,2026-06-08,North Region,Standard Plan,2,83.44,partner,C02149
3837,2026-06-08,North Region,Standard Plan,2,67.68,mobile,C01300
3838,2026-06-08,North Region,Standard Plan,1,61.64,web,C02856
3839,2026-06-08,North Region,Add-on Pack,1,83.02,web,C00145
3840,2026-06-08,North Region,Pro Plan,2,66.02,partner,C02168
3841,2026-06-08,North Region,Standard Plan,2,80.13,partner,C00247
3842,2026-06-08,North Region,Add-on Pack,1,81.12,mobile,C00028
3843,2026-06-08,North Region,Pro Plan,1,71.02,partner,C02158
3844,2026-06-08,North Region,Add-on Pack,1,84.5,mobile,C00667
3845,2026-06-08,North Region,Standard Plan,2,86.64,mobile,C00240
3846,2026-06-08,North Region,Pro Plan,2,84.7,mobile,C02208
3847,2026-06-08,North Region,Pro Plan,1,68.8,web,C02019
3848,2026-06-08,North Region,Add-on Pack,1,70.39,partner,C02742
3849,2026-06-08,North Region,Pro Plan,1,75.92,partner,C02410
3850,2026-06-08,North Region,Pro Plan,1,87.44,partner,C02514
3851,2026-06-08,North Region,Pro Plan,1,66.04,mobile,C02517
3852,2026-06-08,North Region,Standard Plan,2,87.52,mobile,C00105
3853,2026-06-08,North Region,Standard Plan,1,86.57,web,C00176
3854,2026-06-08,North Region,Standard Plan,1,83.0,partner,C00941
3855,2026-06-08,North Region,Add-on Pack,1,78.81,web,C00969
3856,2026-06-08,North Region,Standard Plan,1,78.68,mobile,C01300
3857,2026-06-08,North Region,Standard Plan,1,66.87,mobile,C01969
3858,2026-06-08,North Region,Standard Plan,2,75.39,partner,C00747
3859,2026-06-08,North Region,Add-on Pack,1,63.93,mobile,C02130
3860,2026-06-08,North Region,Add-on Pack,2,77.98,partner,C02540
3861,2026-06-08,North Region,Add-on Pack,2,74.55,partner,C00910
3862,2026-06-08,North Region,Pro Plan,2,73.41,partner,C01199
3863,2026-06-09,North Region,Standard Plan,1,81.52,mobile,C02111
3864,2026-06-09,North Region,Add-on Pack,1,80.34,mobile,C00857
3865,2026-06-09,North Region,Standard Plan,1,75.5,partner,C02226
3866,2026-06-09,North Region,Standard Plan,1,81.25,web,C00518
3867,2026-06-09,North Region,Standard Plan,1,77.7,partner,C01249
3868,2026-06-09,North Region,Add-on Pack,2,63.72,partner,C00034
3869,2026-06-09,North Region,Standard Plan,2,75.33,mobile,C02006
3870,2026-06-09,North Region,Standard Plan,2,66.75,mobile,C00100
3871,2026-06-09,North Region,Add-on Pack,2,65.69,mobile,C02125
3872,2026-06-09,North Region,Add-on Pack,2,63.57,web,C00741
3873,2026-06-09,North Region,Pro Plan,1,74.26,mobile,C01488
3874,2026-06-09,North Region,Add-on Pack,2,78.27,web,C01553
3875,2026-06-09,North Region,Standard Plan,1,84.67,mobile,C00584
3876,2026-06-09,North Region,Add-on Pack,2,63.65,mobile,C02694
3877,2026-06-09,North Region,Add-on Pack,1,67.76,mobile,C00218
3878,2026-06-09,North Region,Add-on Pack,2,84.84,web,C02644
3879,2026-06-09,North Region,Pro Plan,2,65.97,partner,C00881
3880,2026-06-09,North Region,Standard Plan,1,73.25,partner,C02685
3881,2026-06-09,North Region,Add-on Pack,1,87.49,mobile,C00745
3882,2026-06-09,North Region,Standard Plan,1,65.42,partner,C01688
3883,2026-06-09,North Region,Standard Plan,2,87.19,mobile,C02693
3884,2026-06-09,North Region,Add-on Pack,1,63.25,web,C02266
3885,2026-06-09,North Region,Add-on Pack,1,65.11,mobile,C02676
3886,2026-06-09,North Region,Pro Plan,1,80.31,partner,C02213
3887,2026-06-09,North Region,Standard Plan,1,69.91,mobile,C01712
3888,2026-06-09,North Region,Standard Plan,2,74.5,partner,C02020
3889,2026-06-09,North Region,Standard Plan,2,65.59,mobile,C01013
3890,2026-06-09,North Region,Standard Plan,1,76.73,mobile,C02366
3891,2026-06-09,North Region,Pro Plan,1,77.82,web,C01831
3892,2026-06-09,North Region,Add-on Pack,2,83.64,web,C00766
3893,2026-06-09,North Region,Add-on Pack,1,65.94,web,C00228
3894,2026-06-09,North Region,Pro Plan,2,67.9,partner,C02039
3895,2026-06-09,North Region,Add-on Pack,2,64.26,partner,C01339
3896,2026-06-09,North Region,Standard Plan,1,76.96,web,C00612
3897,2026-06-09,North Region,Standard Plan,1,83.3,web,C01493
3898,2026-06-09,North Region,Pro Plan,1,81.03,partner,C00772
3899,2026-06-09,North Region,Standard Plan,1,62.22,mobile,C02271
3900,2026-06-09,North Region,Pro Plan,2,77.7,partner,C02063
3901,2026-06-09,North Region,Add-on Pack,2,84.69,mobile,C02801
3902,2026-06-09,North Region,Standard Plan,1,80.06,partner,C02107
3903,2026-06-09,North Region,Pro Plan,2,66.22,web,C00166
3904,2026-06-09,North Region,Standard Plan,1,61.67,web,C01589
3905,2026-06-09,North Region,Add-on Pack,1,63.43,web,C01886
3906,2026-06-10,North Region,Pro Plan,1,83.92,web,C02982
3907,2026-06-10,North Region,Add-on Pack,1,85.64,web,C00612
3908,2026-06-10,North Region,Add-on Pack,1,76.9,partner,C00099
3909,2026-06-10,North Region,Standard Plan,2,69.44,mobile,C02678
3910,2026-06-10,North Region,Add-on Pack,1,75.11,partner,C00805
3911,2026-06-10,North Region,Standard Plan,2,76.88,web,C00862
3912,2026-06-10,North Region,Add-on Pack,1,77.34,partner,C00472
3913,2026-06-10,North Region,Standard Plan,1,72.02,partner,C00622
3914,2026-06-10,North Region,Standard Plan,1,66.84,partner,C02869
3915,2026-06-10,North Region,Pro Plan,1,72.36,web,C00472
3916,2026-06-10,North Region,Add-on Pack,1,82.18,web,C00462
3917,2026-06-10,North Region,Pro Plan,1,72.15,web,C00172
3918,2026-06-10,North Region,Standard Plan,1,78.0,mobile,C00558
3919,2026-06-10,North Region,Add-on Pack,2,70.53,web,C00811
3920,2026-06-10,North Region,Add-on Pack,1,81.51,web,C01203
3921,2026-06-10,North Region,Add-on Pack,2,66.43,mobile,C00854
3922,2026-06-10,North Region,Add-on Pack,1,61.56,mobile,C02665
3923,2026-06-10,North Region,Add-on Pack,1,83.27,web,C01156
3924,2026-06-10,North Region,Standard Plan,1,63.93,web,C02288
3925,2026-06-10,North Region,Add-on Pack,1,71.94,mobile,C00036
3926,2026-06-10,North Region,Add-on Pack,1,79.29,web,C02443
3927,2026-06-10,North Region,Pro Plan,1,71.42,partner,C00794
3928,2026-06-10,North Region,Add-on Pack,1,84.23,partner,C01559
3929,2026-06-10,North Region,Standard Plan,1,83.24,web,C02932
3930,2026-06-10,North Region,Add-on Pack,1,76.67,web,C02845
3931,2026-06-10,North Region,Add-on Pack,1,74.71,web,C00938
3932,2026-06-10,North Region,Pro Plan,1,64.43,web,C01737
3933,2026-06-10,North Region,Pro Plan,1,76.15,mobile,C01258
3934,2026-06-10,North Region,Standard Plan,1,66.97,mobile,C00307
3935,2026-06-10,North Region,Add-on Pack,1,82.38,web,C01974
3936,2026-06-10,North Region,Standard Plan,1,72.69,partner,C00664
3937,2026-06-10,North Region,Pro Plan,2,67.48,mobile,C00248
3938,2026-06-10,North Region,Standard Plan,1,77.49,mobile,C02945
3939,2026-06-10,North Region,Add-on Pack,2,87.42,mobile,C02420
3940,2026-06-10,North Region,Standard Plan,1,72.42,web,C01153
3941,2026-06-10,North Region,Add-on Pack,1,78.88,mobile,C01309
3942,2026-06-10,North Region,Pro Plan,1,87.12,partner,C02588
3943,2026-06-10,North Region,Add-on Pack,1,61.41,web,C01023
3944,2026-06-10,North Region,Standard Plan,1,64.59,mobile,C02034
3945,2026-06-10,North Region,Add-on Pack,2,86.07,mobile,C01734
3946,2026-06-11,North Region,Add-on Pack,2,62.96,partner,C02774
3947,2026-06-11,North Region,Pro Plan,2,71.32,web,C01009
3948,2026-06-11,North Region,Pro Plan,1,74.24,web,C01029
3949,2026-06-11,North Region,Pro Plan,1,73.01,web,C02274
3950,2026-06-11,North Region,Standard Plan,1,82.12,web,C00849
3951,2026-06-11,North Region,Standard Plan,2,83.13,partner,C00942
3952,2026-06-11,North Region,Standard Plan,1,73.42,web,C02003
3953,2026-06-11,North Region,Standard Plan,1,72.73,partner,C00054
3954,2026-06-11,North Region,Add-on Pack,1,63.85,mobile,C00440
3955,2026-06-11,North Region,Standard Plan,1,77.32,mobile,C02885
3956,2026-06-11,North Region,Standard Plan,1,73.81,partner,C00174
3957,2026-06-11,North Region,Pro Plan,1,73.52,web,C01893
3958,2026-06-11,North Region,Add-on Pack,1,67.43,web,C01179
3959,2026-06-11,North Region,Pro Plan,1,87.58,mobile,C01230
3960,2026-06-11,North Region,Standard Plan,1,82.99,web,C02884
3961,2026-06-11,North Region,Standard Plan,2,61.87,web,C01430
3962,2026-06-11,North Region,Add-on Pack,1,84.58,mobile,C01745
3963,2026-06-11,North Region,Add-on Pack,1,72.88,mobile,C00122
3964,2026-06-11,North Region,Standard Plan,1,64.48,mobile,C00815
3965,2026-06-11,North Region,Add-on Pack,1,83.06,partner,C01649
3966,2026-06-11,North Region,Standard Plan,2,83.57,mobile,C01792
3967,2026-06-11,North Region,Pro Plan,1,73.08,web,C01447
3968,2026-06-11,North Region,Add-on Pack,1,62.94,web,C02866
3969,2026-06-11,North Region,Pro Plan,1,61.72,mobile,C01651
3970,2026-06-11,North Region,Pro Plan,1,72.78,mobile,C02568
3971,2026-06-11,North Region,Add-on Pack,1,61.88,web,C00208
3972,2026-06-11,North Region,Pro Plan,2,77.21,web,C01034
3973,2026-06-11,North Region,Standard Plan,1,61.73,partner,C00967
3974,2026-06-11,North Region,Add-on Pack,1,82.1,partner,C02306
3975,2026-06-11,North Region,Add-on Pack,1,84.54,partner,C00013
3976,2026-06-11,North Region,Pro Plan,1,67.98,mobile,C00706
3977,2026-06-11,North Region,Standard Plan,1,68.15,partner,C01220
3978,2026-06-11,North Region,Add-on Pack,2,83.78,mobile,C02483
3979,2026-06-11,North Region,Add-on Pack,1,88.12,partner,C00267
3980,2026-06-11,North Region,Standard Plan,2,73.8,partner,C00493
3981,2026-06-11,North Region,Pro Plan,1,71.6,web,C01683
3982,2026-06-11,North Region,Pro Plan,1,87.19,web,C01987
3983,2026-06-11,North Region,Pro Plan,2,87.11,mobile,C02339
3984,2026-06-11,North Region,Pro Plan,1,67.95,mobile,C01790
3985,2026-06-11,North Region,Standard Plan,1,66.94,partner,C02329
3986,2026-06-11,North Region,Standard Plan,2,88.28,web,C00275
3987,2026-06-11,North Region,Add-on Pack,1,83.57,web,C01765
3988,2026-06-12,North Region,Standard Plan,1,67.03,partner,C01888
3989,2026-06-12,North Region,Add-on Pack,1,84.16,web,C01683
3990,2026-06-12,North Region,Standard Plan,1,84.08,partner,C02706
3991,2026-06-12,North Region,Add-on Pack,1,68.26,web,C01513
3992,2026-06-12,North Region,Add-on Pack,2,80.29,web,C00459
3993,2026-06-12,North Region,Standard Plan,1,87.75,partner,C02202
3994,2026-06-12,North Region,Add-on Pack,1,78.23,partner,C02082
3995,2026-06-12,North Region,Standard Plan,1,83.38,partner,C01635
3996,2026-06-12,North Region,Pro Plan,1,69.47,web,C00493
3997,2026-06-12,North Region,Pro Plan,1,86.95,partner,C02102
3998,2026-06-12,North Region,Add-on Pack,2,86.42,partner,C01532
3999,2026-06-12,North Region,Pro Plan,1,86.56,web,C00106
4000,2026-06-12,North Region,Pro Plan,2,75.89,mobile,C01312
4001,2026-06-12,North Region,Pro Plan,1,79.33,web,C01558
4002,2026-06-12,North Region,Add-on Pack,2,63.52,web,C02655
4003,2026-06-12,North Region,Add-on Pack,1,63.49,partner,C02047
4004,2026-06-12,North Region,Add-on Pack,1,83.43,web,C02458
4005,2026-06-12,North Region,Add-on Pack,1,72.72,mobile,C02975
4006,2026-06-12,North Region,Pro Plan,2,76.94,partner,C02603
4007,2026-06-12,North Region,Standard Plan,1,68.47,web,C02923
4008,2026-06-12,North Region,Standard Plan,1,68.24,partner,C01735
4009,2026-06-12,North Region,Standard Plan,1,70.85,mobile,C02261
4010,2026-06-12,North Region,Add-on Pack,2,67.95,mobile,C02762
4011,2026-06-12,North Region,Add-on Pack,1,76.25,mobile,C02961
4012,2026-06-12,North Region,Pro Plan,2,70.83,partner,C02698
4013,2026-06-12,North Region,Add-on Pack,1,78.64,mobile,C02622
4014,2026-06-12,North Region,Standard Plan,2,85.27,partner,C02621
4015,2026-06-12,North Region,Pro Plan,2,83.91,mobile,C02240
4016,2026-06-12,North Region,Standard Plan,2,80.79,web,C01089
4017,2026-06-12,North Region,Pro Plan,1,75.12,web,C01819
4018,2026-06-12,North Region,Standard Plan,1,65.36,web,C01581
4019,2026-06-12,North Region,Standard Plan,1,65.55,partner,C00996
4020,2026-06-12,North Region,Add-on Pack,1,72.26,web,C02059
4021,2026-06-12,North Region,Add-on Pack,1,87.32,mobile,C02190
4022,2026-06-12,North Region,Pro Plan,1,75.69,partner,C00169
4023,2026-06-12,North Region,Pro Plan,1,64.94,mobile,C01965
4024,2026-06-12,North Region,Standard Plan,2,88.14,partner,C02359
4025,2026-06-12,North Region,Standard Plan,1,72.76,web,C01229
4026,2026-06-12,North Region,Standard Plan,1,67.03,partner,C02969
4027,2026-06-12,North Region,Standard Plan,1,70.93,web,C02928
4028,2026-06-12,North Region,Pro Plan,1,64.14,mobile,C02948
4029,2026-06-13,North Region,Standard Plan,1,70.5,web,C01043
4030,2026-06-13,North Region,Pro Plan,1,76.33,mobile,C01362
4031,2026-06-13,North Region,Add-on Pack,1,61.8,mobile,C01141
4032,2026-06-13,North Region,Pro Plan,1,74.68,web,C02525
4033,2026-06-13,North Region,Standard Plan,1,72.87,web,C02855
4034,2026-06-13,North Region,Pro Plan,2,68.64,mobile,C00259
4035,2026-06-13,North Region,Pro Plan,2,81.75,partner,C00268
4036,2026-06-13,North Region,Add-on Pack,1,64.65,partner,C02205
4037,2026-06-13,North Region,Add-on Pack,1,81.68,partner,C02217
4038,2026-06-13,North Region,Add-on Pack,2,61.28,mobile,C02258
4039,2026-06-13,North Region,Standard Plan,1,63.84,mobile,C01110
4040,2026-06-13,North Region,Pro Plan,1,75.26,web,C01338
4041,2026-06-13,North Region,Add-on Pack,2,66.22,partner,C01543
4042,2026-06-13,North Region,Pro Plan,1,76.05,partner,C02383
4043,2026-06-13,North Region,Pro Plan,2,80.14,mobile,C02076
4044,2026-06-13,North Region,Pro Plan,1,76.63,mobile,C01394
4045,2026-06-13,North Region,Add-on Pack,1,68.31,partner,C00202
4046,2026-06-13,North Region,Standard Plan,1,64.58,partner,C02454
